The 0 class:
	['easy']			0.17476382918376776
	['picture']			0.1408968228936445
	['user']			0.04177644177363137
	['mac']			0.023790135490248568
	['function']			0.017937586700557118
	['trip']			0.010401082542943028
	['long']			0.010242606471529789
	['blurry']			0.010098469523266795
	['water']			0.010029403578646758
	['telescope']			0.009277701271262961
	['friendly']			0.009132113482454565
	['movie']			0.007782343570979735
	['standard']			0.007424439031688147
	['vacation']			0.007351704947215033
	['view']			0.007189974970023607
	['version']			0.007175144523430693
	['friend']			0.006757740096841346
	['mine']			0.006662945939726602
	['easier']			0.006110312766003794
	['min']			0.006083679162887787
	['real']			0.0059555277576510465
	['short']			0.0058776631890491374
	['functionality']			0.00558473192926472
	['eye']			0.005547443771204637
	['setting']			0.005380040896881916
	['smaller']			0.005367619278420589
	['access']			0.0049486930768473025
	['spec']			0.0048852450366243475
	['imovie']			0.00482359084091052
	['dollar']			0.004507091682391946
	['decision']			0.00445095734910817
	['rate']			0.004449878235341499
	['scope']			0.004424590365303189
	['stock']			0.004112832695205525
	['waterproof']			0.0038934438626746165
	['display']			0.003892349948580554
	['weight']			0.003869489327038714
	['curve']			0.0038564465171487252
	['piece']			0.003582632141916374
	['limited']			0.0035684539249030162
	['ir']			0.003405288154177531
	['deal']			0.003349419579680045
	['flipshare']			0.003313261629132363
	['shutter']			0.003288657944809478
	['slow']			0.003143028716461199
	['experience']			0.0031280930828960604
	['mail']			0.003086092415637242
	['microscope']			0.0030057116056161383
	['resolution']			0.002981654074932727
	['amount']			0.0029621541441607825
	['glare']			0.0029615618485587334
	['average']			0.0029537604105456506
	['length']			0.0029160350084079852
	['cam']			0.00290476340251367
	['improvement']			0.0027989519826978897
	['field']			0.002786870481805815
	['aperture']			0.0026369736800455784
	['raw']			0.0026346332032024244
	['optical']			0.0026261357586870307
	['higher']			0.0025454666545002163
	['located']			0.0024831575611475773
	['faulty']			0.002474841267771931
	['hdr']			0.0024525695343358515
	['internal']			0.0024264711826134607
	['vivitar']			0.00235848829593445
	['usable']			0.002329428627620131
	['comfortable']			0.002328321654932363
	['needless']			0.002328321654932363
	['shape']			0.002328321654932363
	['cisco']			0.002328321654932363
	['wonderful']			0.0022993855475616594
	['purchase']			0.0022893839530240723
	['choice']			0.0022517386187158235
	['park']			0.002248818005246009
	['rubber']			0.002231106567943689
	['fuzzy']			0.0022063453342915274
	['competition']			0.0022041162071354627
	['proper']			0.0021980883208166796
	['instance']			0.002159903485969522
	['home']			0.002146152671007888
	['credit']			0.002033206301257879
	['concert']			0.002007954806116462
	['pic']			0.001990609306462988
	['phone']			0.001975595565771505
	['luck']			0.0019663159845342464
	['perspective']			0.0019356020597568985
	['contrast']			0.0019140107752077219
	['switch']			0.0019073419198396254
	['part']			0.0019046115970274733
	['fly']			0.0018788764734752525
	['black']			0.0018388515260770785
	['beware']			0.001827342382943415
	['phenomenal']			0.001826668486043547
	['situation']			0.001821982600283645
	['minor']			0.0018057784205306245
	['learning']			0.0017666049721723528
	['advice']			0.0017525119750613246
	['person']			0.0017477091311575003
	['interface']			0.0017153882499680291
	['complaint']			0.001703622173764022
	['countless']			0.0016868749790760994
	['optional']			0.0016856636486851093
	['frustrating']			0.0016785355295753886
	['outdoor']			0.0016442238592680764
	['city']			0.001623239917297298
	['bill']			0.0016171081361595003
	['page']			0.0015727551467021581
	['tripod']			0.0015659921044242668
	['capability']			0.0015487060593653663
	['professional']			0.0015367252210495193
	['thought']			0.0015287242480097956
	['nikon']			0.0015017330224735951
	['quick']			0.0014674960018639862
	['fit']			0.001450217152917927
	['mechanism']			0.0014359933691299308
	['place']			0.0014157352178174637
	['tiny']			0.0014123554409055797
	['junk']			0.0013920290214154117
	['sensitivity']			0.0013762746667700337
	['background']			0.0013520659156085035
	['hard']			0.0013381794358065106
	['select']			0.001331125131749522
	['macro']			0.001331116562358259
	['mess']			0.001330255478768184
	['pocket']			0.001326882740696693
	['saturation']			0.0013267596841303694
	['drawback']			0.0013240425263155765
	['start']			0.0013200328337931778
	['finder']			0.0013074567306778158
	['minidv']			0.001301691170129737
	['backup']			0.0012913959640755846
	['helmet']			0.001251112800079421
	['run']			0.0012371282185593148
	['decent']			0.0012300008142006073
	['focal']			0.0012297287583305431
	['inexpensive']			0.0012101381929261472
	['list']			0.0012086851050817702
	['package']			0.0011957430786458715
	['multiple']			0.0011649277837211325
	['holiday']			0.0011639270293089298
	['location']			0.0011580813968923983
	['mechanical']			0.0011511310066472905
	['due']			0.0011505997604491524
	['packaging']			0.00114944451606974
	['free']			0.0011427823413673144
	['attempt']			0.0011142601026790835
	['total']			0.0011059054528388373
	['baby']			0.001104153354402905
	['kind']			0.0010939223718823728
	['competitive']			0.0010932454431814972
	['wireless']			0.0010890241673148985
	['disc']			0.0010663035730652142
	['post']			0.0010650795246757074
	['machine']			0.0010539910524345786
	['means']			0.0010527933396319662
	['freezing']			0.0010511954414534818
	['worse']			0.0010240624867109602
	['object']			0.0010181582404883802
	['monitor']			0.0010139498112091859
	['return']			0.0010070456200882627
	['complete']			0.001002828547673743
	['cybershot']			0.0009991647234961194
	['internet']			0.0009985646741346983
	['birthday']			0.0009765278875095814
	['dot']			0.0009448924371551118
	['solution']			0.000935614026996061
	['modest']			0.0009177655466105038
	['movement']			0.0009040421773546989
	['offering']			0.0009021701623295735
	['tool']			0.000896701700959446
	['large']			0.000877994845678588
	['present']			0.0008388861987592477
	['artist']			0.0008261786517501934
	['owner']			0.0008261786517501934
	['wildlife']			0.0008261786517501934
	['artifact']			0.0008261786517501934
	['sharpness']			0.0008179844432138534
